Attrs.Name.Value,Attrs.Name Kana.Value,Attrs.Address.Value,Attrs.Latitude.Value,Attrs.Longitude.Value,Attrs.Telephone Number.Value,Attrs.City.Value,Attrs.City Code.Value,Attrs.Prefecture.Value,Attrs.Max Occupancy Capacity.Value
東部スポーツ広場,トウブスポーツヒロバ,長崎県佐世保市浦川内町無番地,33.11773338,129.8061336,0956-39-5855,佐世保市,422029,長崎県,650
東部中学校,トウブチュウガッコウ,峰町佐賀111,34.46035783,129.3771498,0920-82-0016,対馬市,422096,長崎県,158
東部中学校体育館,トウブチュウガッコウタイイクカン,峰町佐賀111,34.46072936,129.3770639,,対馬市,422096,長崎県,378
東部交流センター,トウブコウリュウセンター,松浦市今福町浦免382番地2,33.35139,129.76568,0956-74-1669,松浦市,422088,長崎県,1
東雲寺,トウウンジ,上県町佐護北里244,34.63154473,129.3420944,,対馬市,422096,長崎県,34
東高田公園,ヒガシコウダコウエン,長崎県西彼杵郡長与町高田郷1632-2,32.813169,129.863058,,長与町,423076,長崎県,660
松並公園,マツナミコウエン,長崎県大村市西大村本町356,32.92361111,129.9508333,0957-53-4111,大村市,422053,長崎県,想定なし
松原上床公園,マツバラウワトココウエン,長崎県長崎市松原町348-2,32.807878,129.945306,,長崎市,422011,長崎県,3347
松原公園,マツバラコウエン,長崎県大村市松原本町27-6,32.97583333,129.9430556,0957-53-4111,大村市,422053,長崎県,想定なし
松原出張所,マツバラシュッチョウショ,長崎県大村市松原本町296-4,32.97583333,129.945,0957-55-8501,大村市,422053,長崎県,想定なし
松山住民センター,マツヤマジュウミンセンター,長崎県五島市松山町111番地1,32.701196,128.841737,,五島市,422118,長崎県,80
松山公園,マツヤマコウエン,長崎県佐世保市松山町300-2外,33.19350849,129.7269353,0956-24-1111,佐世保市,422029,長崎県,3000
松島体育館,マツシマタイイクカン,長崎県西海市大瀬戸町松島内郷416,32.936982,129.615194,%280959%2937-0079,西海市,422126,長崎県,517
松島地区公民館,マツシマチクコウミンカン,長崎県西海市大瀬戸町松島内郷1297,32.938088,129.615171,%280959%2937-0079,西海市,422126,長崎県,384
松島運動場,マツシマウンドウジョウ,長崎県西海市大瀬戸町松島内郷416,32.93683,129.61574,%280959%2937-0079,西海市,422126,長崎県,"1,470"
松島離島住民センター,マツシマリトウジュウミンセンター,長崎県西海市大瀬戸町松島内郷1384-11,32.939899,129.615015,%280959%2937-0011,西海市,422126,長崎県,118
松浦スポーツセンター,マツウラスポーツセンター,松浦市志佐町浦免1692番地1,33.33751549,129.7072667,0956-72-1642,松浦市,422088,長崎県,1
松浦公園,マツウラコウエン,長崎県佐世保市松浦町1000-5,33.17454655,129.7178593,0956-24-1111,佐世保市,422029,長崎県,1500
松浦市文化会館,マツウラシブンカカイカン,松浦市志佐町浦免1110番地,33.344442,129.705915,0956-72-5758,松浦市,422088,長崎県,5
松浦市民運動公園,マツウラシミンウンドウコウエン,松浦市志佐町浦免357番地,33.34444166,129.7143598,0956-72-0925,松浦市,422088,長崎県,-
松浦市高齢者生活福祉センター（水仙苑）,マツウラシコウレイシャセイカツフクシセンター,松浦市鷹島町神崎免137番地1,33.436196,129.761074,0955-48-3505,松浦市,422088,長崎県,440
松浦警察署武道場,マツウラケイサツショブドウジョウ,松浦市志佐町庄野免131番地,33.34391,129.70274,0956-72-5110,松浦市,422088,長崎県,200
松浦高等学校,マツウラコウトウガッコウ,松浦市志佐町浦免738番地1,33.341634,129.711167,0956-72-0141,松浦市,422088,長崎県,2
板の浦集会所,イタノウラシュウカイショ,長崎県平戸市大島村的山戸田679-5,33.4781032,129.511695,,平戸市,422070,長崎県,37
板山公園,イタヤマコウエン,長崎県佐世保市世知原町上野原2395-7外,33.23174431,129.7494525,0956-24-1111,佐世保市,422029,長崎県,11500
枇杷坂公園,ビワザカコウエン,長崎県佐世保市指方町766-5,33.11299362,129.7885219,0956-24-1111,佐世保市,422029,長崎県,1450
柚木中学校,ユノキチュウガッコウ,長崎県佐世保市柚木町2063,33.21126102,129.765702,0956-46-0053,佐世保市,422029,長崎県,390
柚木中学校,ユノキチュウガッコウ,長崎県佐世保市柚木町2063,33.21158688,129.765147,0956-46-0053,佐世保市,422029,長崎県,4170
柚木地区コミュニティセンター,ユノキチクコミュニティセンター,長崎県佐世保市柚木町2088-2,33.21042568,129.7642116,0956-46-1031,佐世保市,422029,長崎県,110
柚木地区コミュニティセンター　体育室,ユノキチクコミュニティセンタータイイクシツ,長崎県佐世保市柚木町1434-1,33.20947876,129.7628352,0956-46-1031,佐世保市,422029,長崎県,140
柚木小学校,ユノキショウガッコウ,長崎県佐世保市上柚木町3204,33.21293705,129.7737977,0956-46-0009,佐世保市,422029,長崎県,350
柚木小学校,ユノキショウガッコウ,長崎県佐世保市上柚木町3204,33.21299144,129.7733007,0956-46-0009,佐世保市,422029,長崎県,2880
柳田小学校,ヤナギダショウガッコウ,壱岐市郷ノ浦町柳田触885番地,33.76651656,129.7014207,0920-47-0312,壱岐市,422100,長崎県,
根獅子小学校,ネシコショウガッコウ,長崎県平戸市根獅子町181,33.28852443,129.4470164,0950-28-1020,平戸市,422070,長崎県,775
根獅子小学校グラウンド,ネシコショウガッコウグラウンド,長崎県平戸市根獅子町181,33.28849304,129.4473973,0950-28-1020,平戸市,422070,長崎県,
根緒離島体験施設,ネオリトウタイケンシセツ,美津島町根緒73-1,34.24241797,129.3150498,,対馬市,422096,長崎県,51
桐古里集会所,キリフルサトチクシュウカイショ,長崎県南松浦郡新上五島町桐古里郷429番地１,32.86559413,129.0483488,,新上五島町,424111,長崎県,200
桜木やまんた公園,サクラギヤマンタコウエン,長崎県佐世保市桜木町918-6,33.19892778,129.7335927,0956-24-1111,佐世保市,422029,長崎県,750
桜木公園,サクラギコウエン,長崎県佐世保市桜木町694-1,33.20142221,129.7273962,0956-24-1111,佐世保市,422029,長崎県,950
桜町公園,サクラマチコウエン,長崎県長崎市桜町10,32.751024,129.878078,,長崎市,422011,長崎県,2497
桜馬場公園,サクラババコウエン,長崎県大村市桜馬場二丁目333-18,32.93055556,129.9511111,0957-53-4111,大村市,422053,長崎県,想定なし
桜馬場第一公園,サクラババダイイチコウエン,長崎県大村市桜馬場一丁目224-3,32.9275,129.9497222,0957-53-4111,大村市,422053,長崎県,想定なし
桟原団地集会所,サジキバラダンチシュウカイショ,厳原町東里4,34.21697622,129.289491,,対馬市,422096,長崎県,20
桧台第一公園,ヒノキダイダイイチコウエン,長崎県佐世保市上本山町1-460,33.21157115,129.6912206,0956-24-1111,佐世保市,422029,長崎県,1650
桧台第二公園,ヒノキダイダイニコウエン,長崎県佐世保市上本山町1-465,33.21195217,129.6880389,0956-24-1111,佐世保市,422029,長崎県,900
梁川公園,ヤナガワコウエン,長崎県長崎市梁川町3,32.763779,129.860314,,長崎市,422011,長崎県,7568
梅田公園,ウメダコウエン,長崎県佐世保市梅田町166-1,33.1914342,129.7173127,0956-24-1111,佐世保市,422029,長崎県,1850
梅谷小学校体育館,ウメダニショウガッコウタイイクカン,南有馬町己2889番地,32.65989332,130.198487,,南島原市,422142,長崎県,234
梶の尾公園,カジノオコウエン,長崎県大村市松原一丁目457,32.97388889,129.9480556,0957-53-4111,大村市,422053,長崎県,想定なし
梶木地区コミュニティー消防センター,カジキチクコミュニティー,深江町甲5169番地1,32.73043242,130.3119401,0957-72-6562,南島原市,422142,長崎県,30
梼ノ木地区集会所,ユスノキチクシュウカイショ,長崎県南松浦郡新上五島町宿ノ浦郷無番地,32.909064,129.063708,,新上五島町,424111,長崎県,33
棚方中央公園,タナガタチュウオウコウエン,長崎県佐世保市棚方町675,33.19993854,129.6564646,0956-24-1111,佐世保市,422029,長崎県,2050
棚方第一公園,タナガタダイイチコウエン,長崎県佐世保市棚方町405-122,33.20319722,129.6578955,0956-24-1111,佐世保市,422029,長崎県,950
棚方第三公園,タナガタダイサンコウエン,長崎県佐世保市棚方町424-223,33.20027425,129.6526284,0956-24-1111,佐世保市,422029,長崎県,1650
森園公園,モリゾノコウエン,長崎県大村市森園町1484,32.92,129.9386111,0957-53-4111,大村市,422053,長崎県,想定なし
森山スポーツ交流館,モリヤマスポーツコウリュウカン,長崎県諫早市森山町下井牟田1145,32.82583333,130.1152778,%280957%2935-2888,諫早市,422045,長崎県,801人%282平方ﾒｰﾄﾙあたり1人%29
森山公民館,モリヤマコウミンカン,長崎県諫早市森山町本村1300,32.83277778,130.1291667,%280957%2936-1116,諫早市,422045,長崎県,183人%282平方ﾒｰﾄﾙあたり1人%29
森山東小学校 屋内運動場,モリヤマヒガシショウガッコウオクナイウンドウジョウ,長崎県諫早市森山町杉谷2343,32.81083333,130.135,%280957%2936-1006,諫早市,422045,長崎県,391人%282平方ﾒｰﾄﾙあたり1人%29
森岳公民館,モリタケコウミンカン,島原市城内1-1117-イ第3,32.79138889,130.3658333,%280957%2963-2242,島原市,422037,長崎県,259
椋木原公園,ムクノキバルコウエン,長崎県大村市諏訪二丁目507-81,32.92722222,129.9630556,0957-53-4111,大村市,422053,長崎県,想定なし
植松ふれあい公園,ウエマツフレアイコウエン,長崎県大村市植松一丁目81-1,32.93222222,129.9608333,0957-53-4111,大村市,422053,長崎県,想定なし
植松公園,ウエマツコウエン,長崎県大村市植松三丁目154,32.93277778,129.955,0957-53-4111,大村市,422053,長崎県,想定なし
植松第二公園,ウエマツダイニコウエン,長崎県大村市植松二丁目436-1,32.92944444,129.9566667,0957-53-4111,大村市,422053,長崎県,想定なし
椎根地区集会所,シイネチクシュウカイショ,厳原町椎根309,34.22176759,129.1914785,,対馬市,422096,長崎県,29
椿ヶ丘公園,ツバキガオカコウエン,長崎県佐世保市黒髪町6233-3,33.16309027,129.7796475,0956-24-1111,佐世保市,422029,長崎県,900
楠木公園,クスノキコウエン,長崎県佐世保市楠木町619,33.21943792,129.7214274,0956-24-1111,佐世保市,422029,長崎県,1250
楠栖小学校,クスズミショウガッコウ,長崎県佐世保市小佐々町楠泊526,33.21767177,129.5740364,0956-69-2513,佐世保市,422029,長崎県,6790
楠栖小学校,クスズミショウガッコウ,長崎県佐世保市小佐々町楠泊526,33.21884945,129.5738555,0956-69-2513,佐世保市,422029,長崎県,340
榊ノ浦地区集会所,サカキノウラチクシュウカイショ,長崎県南松浦郡新上五島町榊ノ浦郷646番地,32.902871,129.003219,,新上五島町,424111,長崎県,53
榎津生活館,エノキズセイカツカン,長崎県南松浦郡新上五島町榎津郷195番地22,32.996724,129.092118,,新上五島町,424111,長崎県,93
権常寺公園,ゴンジョウジコウエン,長崎県佐世保市権常寺一丁目20,33.13224802,129.7999474,0956-24-1111,佐世保市,422029,長崎県,1000
横浦生活館,ワニウラセイカツカン,豊玉町横浦315-1先埋立地,34.39029675,129.3584257,,対馬市,422096,長崎県,36
横瀬浦公園グラウンド,ヨコセウラコウエングラウンド,長崎県西海市西海町横瀬郷2933-17,33.08107,129.70413,%280959%2937-0064,西海市,422126,長崎県,"3,000"
樫根自治公民館,カシネジチコウミンカン,厳原町樫根364,34.22638649,129.2153361,,対馬市,422096,長崎県,22
樫滝地区集落ｾﾝﾀｰ,カシタキチクシュウラクセンター,上県町樫滝525,34.53528554,129.3479057,,対馬市,422096,長崎県,23
櫛多目的集会施設,クシタモクテキシュウカイシセツ,峰町櫛埋立地,34.43464721,129.3646018,0920-82-0346,対馬市,422096,長崎県,46
歌浦小学校,ウタガウラショウガッコウ,長崎県佐世保市鹿町町下歌ヶ浦791-11,33.26546667,129.5823435,0956-77-5146,佐世保市,422029,長崎県,6690
歌浦小学校,ウタガウラショウガッコウ,長崎県佐世保市鹿町町下歌ヶ浦791-11,33.26636971,129.5815574,0956-77-5146,佐世保市,422029,長崎県,270
比田勝中学校,ヒタカツチュウガッコウ,上対馬町比田勝351,34.65201774,129.4564694,0920-86-2773,対馬市,422096,長崎県,226
比田勝中学校体育館,ヒタカツチュウガッコウタイイクカン,上対馬町比田勝351,34.65180356,129.4570729,,対馬市,422096,長崎県,332
比田勝小学校,ヒタカツショウガッコウ,上対馬町比田勝379,34.65364166,129.4567913,0920-86-2020,対馬市,422096,長崎県,307
比田勝小学校体育館,ヒタカツショウガッコウタイイクカン,上対馬町比田勝379,34.65317155,129.4570515,,対馬市,422096,長崎県,332
比田勝集会施設,ヒタカツシュウカイシセツ,上対馬町比田勝654,34.65432021,129.4600009,0920-86-2214,対馬市,422096,長崎県,65
比良公園,ヒラコウエン,長崎県佐世保市比良町1000-5,33.17682545,129.7131029,0956-24-1111,佐世保市,422029,長崎県,1050
水の浦公園,ミズノウラコウエン,長崎県長崎市水の浦町1,32.745909,129.858560,,長崎市,422011,長崎県,1893
